mfcc,chroma_stft,chroma_cqt,chroma_vqt,melspectrogram
-21.584774,0.33226645,0.46887824,0.46917608,0.43354905
-22.908958,0.35545218,0.47927585,0.48259184,0.6914146
-22.573986,0.33066204,0.4451854,0.44396123,0.25461194
-21.85145,0.31396684,0.41129425,0.4062159,0.26179898
-22.37296,0.3473804,0.46119764,0.46329626,0.3758556
-20.801945,0.3701272,0.49201927,0.4932854,0.3858418
-22.041231,0.31819168,0.4342514,0.43746963,0.34709105
-21.812117,0.32403713,0.4482471,0.45033517,0.43021554
-21.84441,0.3692868,0.5076452,0.5059592,0.2896858
-22.53702,0.3448563,0.46110645,0.4585036,0.3949287
-19.995436,0.38345432,0.53487986,0.5374851,0.42560658
-21.035475,0.32100365,0.4437261,0.44177938,0.3058054
-22.797405,0.37342098,0.5239947,0.52583236,0.4649474
-21.208061,0.32762417,0.45579538,0.45220768,0.49494916
-20.58046,0.34751046,0.49101314,0.4912354,0.32643163
-23.773344,0.39504778,0.51509064,0.5103447,0.08240458
-21.265938,0.32663837,0.4534179,0.45094836,0.48590514
-21.41168,0.35678706,0.48258588,0.4808978,0.27501738
-23.073793,0.36722812,0.50436705,0.50437677,0.21665312
-22.173832,0.34765878,0.49377203,0.495944,0.28992268
-21.842155,0.33420622,0.44247293,0.43948355,0.34276885
-22.260511,0.3291189,0.44813642,0.4428394,0.25456768
-21.974579,0.3240876,0.43260154,0.42986956,0.15802185
-22.568722,0.2787275,0.41710535,0.41984153,0.5393201
-22.885597,0.3615631,0.46600905,0.46929947,0.5004816
-22.038118,0.38080835,0.4752771,0.47496462,0.22308592
-21.023994,0.3304531,0.47794536,0.48084235,0.39484763
-21.51212,0.34099945,0.42901635,0.42656925,0.34636652
-21.993921,0.33964825,0.4840585,0.4889935,0.2545174
-21.753416,0.38267288,0.54789853,0.55402565,0.27466574
-21.03938,0.37462583,0.52290624,0.5248694,0.26684597
-22.229496,0.36844337,0.50261986,0.49596938,0.25312668
-21.554962,0.36324275,0.4628228,0.46044615,0.26225168
-21.041634,0.4204919,0.5168807,0.517864,0.32002842
-22.604078,0.36722973,0.50214434,0.5034258,0.40555936
-21.694662,0.3603579,0.4848161,0.48677954,0.26524454
-21.409792,0.38072112,0.48990396,0.49530947,0.18386444
-22.427008,0.38597104,0.5122665,0.5155432,0.14090584
-23.561201,0.33104476,0.50262153,0.49860647,0.3760792
-22.485111,0.37445903,0.4962587,0.4911823,0.20751661
-20.443707,0.36195537,0.50291467,0.5000158,0.3891454
-20.056246,0.3387984,0.44424948,0.44608787,0.48163944
-20.727137,0.378222,0.4754982,0.475383,0.41660762
-22.275524,0.35789874,0.5170796,0.51873434,0.22756976
-21.4599,0.3787363,0.5076753,0.50481766,0.19888446
-22.39269,0.34189668,0.47489476,0.47018242,0.313094
-22.431591,0.31839618,0.45526543,0.45032993,0.32387018
-22.392666,0.34213033,0.48199758,0.47745788,0.32644367
-21.12316,0.39075467,0.49562037,0.49827075,0.3101555
-23.537569,0.35666502,0.478004,0.48141375,0.23723093
-21.030231,0.3744791,0.4843736,0.4832729,0.25583607
-21.274012,0.35662034,0.4867172,0.48527065,0.21148303
-21.674572,0.39395595,0.50156504,0.5026998,0.36188352
-21.663614,0.31301883,0.4338815,0.4349551,0.31649786
-21.335741,0.38280192,0.49030295,0.4927703,0.25181088
-23.050936,0.3717319,0.5282956,0.52418894,0.11704424
-20.797804,0.34201112,0.44288066,0.44304314,0.7215779
-22.915535,0.33289844,0.43313047,0.43472457,0.3446749
-21.682913,0.3769716,0.4839402,0.4870826,0.14936265
-22.57067,0.325558,0.47120956,0.47360018,0.5901178
-20.383917,0.34812057,0.47340354,0.47261116,0.43921325
-21.27232,0.3388078,0.47913536,0.47906694,0.3056146
-21.177952,0.33105257,0.445935,0.44531384,0.2518866
-21.540382,0.41213706,0.5312068,0.5363576,0.1262829
-22.89848,0.34799257,0.52352095,0.5221562,0.20923647
-22.044668,0.3871436,0.49973342,0.5011678,0.109607294
-21.635084,0.33428618,0.48178628,0.48807856,0.32686743
-21.918976,0.33480775,0.4771588,0.47363913,0.53084093
-21.927006,0.2855468,0.38784233,0.38806614,0.4792207
-23.708721,0.3762834,0.49815956,0.50238764,0.11563602
-21.0818,0.3461131,0.47349465,0.4765112,0.2919046
-21.63764,0.338137,0.47726068,0.47794485,0.37142038
-23.306345,0.35133028,0.48335955,0.48441282,0.27904433
-20.343233,0.40360132,0.47133183,0.47389114,0.3697281
-21.058628,0.35797277,0.48364675,0.4814204,0.4512163
-22.761442,0.32888296,0.4640175,0.46326494,0.2800634
-22.229559,0.32618138,0.426092,0.429576,0.24454011
-21.402615,0.3729569,0.49336287,0.49504057,0.19174582
-22.7434,0.4011853,0.5446067,0.54720634,0.16688824
-21.138294,0.31385443,0.45502117,0.45666552,0.459965
-22.460682,0.3456757,0.46220145,0.4628357,0.23922756
-21.926332,0.36875203,0.5150649,0.51066995,0.41440165
-20.72002,0.41873455,0.5702683,0.566184,0.2402355
-21.009644,0.30604133,0.4432621,0.44296375,0.4759738
-21.554605,0.36323023,0.47191882,0.47065556,0.5371102
-21.190372,0.4023259,0.52995056,0.5274337,0.39479825
-22.859243,0.366588,0.5183589,0.517669,0.42090875
-21.652554,0.37119997,0.5224566,0.5223326,0.26129532
-22.053064,0.39227054,0.5093239,0.5070644,0.28415257
-21.95307,0.35299435,0.48706862,0.4857434,0.30726445
-21.53245,0.32376176,0.425678,0.42495832,0.2612671
-22.274513,0.402254,0.49823955,0.49435496,0.10651356
-21.061583,0.32143605,0.47532287,0.46908298,0.5102238
-22.123852,0.3461965,0.4671816,0.466473,0.30935436
-21.586016,0.36373425,0.4876765,0.4934107,0.18160358
-21.605112,0.43434215,0.54099745,0.540109,0.122112006
-22.439953,0.33510247,0.45772958,0.45672557,0.3256013
-21.320557,0.38500914,0.4857179,0.48468044,0.30595118
-22.382212,0.34575498,0.43232238,0.4307526,0.28278184
-21.633404,0.353369,0.47752273,0.47575307,0.19524051
-21.796215,0.34847057,0.44171488,0.44301915,1.0606017
-22.138424,0.33811474,0.45463893,0.45660445,0.27505487
-21.598467,0.38582173,0.49689484,0.49801525,0.31629196
-21.54335,0.41174695,0.5331551,0.5322037,0.12508579
-23.88715,0.38191321,0.48689494,0.4899865,0.22147015
-21.135225,0.36717495,0.47830227,0.48364854,0.3210988
-21.677456,0.34233895,0.45128775,0.456159,0.37564147
-21.69376,0.33163267,0.4273537,0.42665407,0.4259904
-21.219425,0.34946904,0.48217443,0.4813716,0.4660887
-22.754375,0.3091816,0.43965855,0.43729246,0.34266245
-22.098473,0.33609346,0.4829134,0.48278603,0.23698756
-20.770704,0.3604298,0.50142926,0.50387216,0.9017208
-21.69983,0.36451474,0.47042444,0.4728535,0.19167149
-23.584095,0.3745745,0.44619074,0.44405875,0.22195661
-21.435741,0.3206114,0.47932267,0.4780022,0.55233467
-22.548512,0.37594,0.47753504,0.47936177,0.24259086
-23.159359,0.35768625,0.49702826,0.49730858,0.21573797
-22.483644,0.3617488,0.4508722,0.4537365,0.25822997
-21.282331,0.370338,0.49902925,0.4982197,0.3494521
-22.875772,0.3518618,0.4921476,0.49385202,0.54253936
-22.185093,0.35197768,0.49559346,0.4934142,0.48559153
-22.783806,0.3604636,0.4709392,0.4712162,0.12939203
-21.48307,0.3477746,0.46955165,0.46972787,0.2637934
-20.54575,0.34376383,0.47948578,0.47717437,0.54379416
-20.57143,0.36465776,0.4656304,0.4688363,0.3590712
-21.98918,0.3379461,0.47881278,0.47768083,0.26837456
-20.867142,0.3394132,0.48169902,0.4843495,0.27007893
-23.199427,0.3585079,0.49672523,0.49276015,0.36532038
-21.031055,0.33079556,0.44873762,0.45188832,0.34788018
-24.057533,0.31582826,0.4490203,0.44805896,0.29863557
-22.205511,0.34701058,0.47540924,0.4759798,0.18968436
-21.475565,0.40678608,0.55178404,0.5469877,0.25469357
-21.110981,0.34366632,0.51423985,0.5178602,0.5328381
-21.915283,0.36980143,0.4884384,0.49146494,0.21723767
-22.145372,0.38242185,0.49599537,0.49721268,0.336043
-24.4595,0.33723417,0.46078673,0.45850292,0.12659864
-21.444847,0.3291754,0.49098328,0.49178636,0.12167247
-21.378567,0.35993445,0.4827471,0.47432554,0.23569576
-21.12798,0.36989078,0.47224557,0.47188044,0.27916434
-21.804361,0.29953682,0.42197764,0.41744873,0.76449555
-22.132229,0.385131,0.5183653,0.51631916,0.23458882
-22.115948,0.29892075,0.42047688,0.41183445,0.47368145
-22.51484,0.33965445,0.4673461,0.46360913,0.56953853
-21.98562,0.33896217,0.45140365,0.44919062,0.18456292
-21.459934,0.3364264,0.4885675,0.48901352,0.27043688
-22.588867,0.3577826,0.4762939,0.47559276,0.35284665
-20.793379,0.38695884,0.5050501,0.5076787,0.36873126
-22.472538,0.32209042,0.44005454,0.44152793,0.24661642
-23.31588,0.3435472,0.468789,0.47218788,0.2962616
-21.80119,0.35805586,0.4559244,0.45368195,0.22680023
-21.900105,0.31066963,0.42792368,0.43024245,0.42273974
-24.198875,0.3344384,0.4354702,0.43629178,0.3305928
-21.457111,0.39223444,0.49513814,0.49529383,0.2184966
-20.723373,0.36572137,0.48217037,0.48339358,0.69631255
-18.0359,0.33745492,0.45187947,0.45359564,0.6239005
-22.260958,0.29550418,0.4064057,0.4086719,0.47385463
-21.747509,0.35126963,0.48034725,0.4802188,0.638313
-22.600266,0.33797702,0.4901495,0.49350917,0.15703169
-21.254784,0.35934186,0.4717288,0.4688581,0.6476708
-21.805534,0.36833325,0.49175742,0.48985457,0.17866188
-21.93549,0.3364639,0.44260025,0.44246325,0.45975614
-17.99056,0.3588444,0.45885333,0.4613895,0.9724225
-21.323992,0.3772385,0.5173112,0.5219564,0.30927345
-22.127865,0.34998477,0.44015405,0.43717968,0.35992593
-21.998575,0.3819228,0.51069087,0.5169943,0.30187738
-21.531513,0.35307476,0.4848571,0.486174,0.26554304
-22.699987,0.42070332,0.57939833,0.57814384,0.15673088
-21.553188,0.34604785,0.44063166,0.4438403,0.23379892
-21.14614,0.40325823,0.5135508,0.51203156,0.32199788
-22.162683,0.29935685,0.42647657,0.4289745,0.38965097
-21.968876,0.37127665,0.5233537,0.5232351,0.24712852
-22.132883,0.36313292,0.5211493,0.51454073,0.4269349
-22.191175,0.34712306,0.49820435,0.49650255,0.3333752
-20.560688,0.35434186,0.46927574,0.47004768,0.25061482
-21.452412,0.3740152,0.47852382,0.47960615,0.33572033
-21.156864,0.32840964,0.44439742,0.44667122,0.33977842
-21.545284,0.34794912,0.46536407,0.46966556,0.17308947
-23.345213,0.36418274,0.45948115,0.46312234,0.24655157
-21.762108,0.38167056,0.4761933,0.47398162,0.2624945
-21.56178,0.3487194,0.4328148,0.4313012,0.11921028
-22.646622,0.37345946,0.4838544,0.48656464,0.16768816
-20.436234,0.3286303,0.42962226,0.43245995,0.72997177
-22.121609,0.3573351,0.4797813,0.4787731,0.42708257
-21.99852,0.35374188,0.50115895,0.49561605,0.5801436
-22.544134,0.3418157,0.49380508,0.4913806,0.26797703
-21.654217,0.38339803,0.5147838,0.51483816,0.2074017
-21.433895,0.36875856,0.50306517,0.5056667,0.3204016
-23.180704,0.34181905,0.46767402,0.46311054,0.19290711
-23.096773,0.29672277,0.42269638,0.41734183,0.3820083
-21.173504,0.3717178,0.49621543,0.49245167,0.3844062
-21.274868,0.33457395,0.4715551,0.47284117,0.43575552
-21.424465,0.31950998,0.46490705,0.46754894,0.476594
-21.492289,0.34682322,0.46328643,0.46591175,0.24395558
-20.262207,0.32656553,0.44580042,0.44315103,0.32984352
-21.51788,0.32819945,0.43871716,0.437927,0.37730443
-20.582771,0.37059113,0.49473587,0.49114612,0.31130868
-21.712631,0.3770047,0.48102298,0.4767631,0.19432229
-22.71226,0.341493,0.4740237,0.47319114,0.40246812
-21.437077,0.35827675,0.49150062,0.49224758,0.30870312
-21.912022,0.397132,0.5213043,0.522434,0.39999557
-21.181913,0.34267107,0.46270072,0.46229827,0.29675707
-20.38327,0.3822131,0.4784282,0.47794214,0.27268237
-21.688654,0.35741803,0.48507693,0.48406413,0.21214625
-22.110231,0.3796668,0.5040676,0.49771926,0.22093213
-21.235973,0.39571127,0.5361037,0.5375801,0.32937002
-20.662495,0.33015347,0.44453862,0.44510913,0.5100002
-21.849522,0.41307592,0.49845922,0.49967983,0.24057005
-21.498846,0.31797674,0.43903944,0.4383811,0.25696003
-21.471464,0.38815677,0.53304756,0.5247895,0.36363852
-21.256786,0.40833536,0.49720097,0.5030233,0.19847867
-22.790936,0.343416,0.4602268,0.4624455,0.3043531
-21.394726,0.40503994,0.5301062,0.5304984,0.22022477
-20.399523,0.3639859,0.48290822,0.4839084,0.29820815
-21.443249,0.3300039,0.45496234,0.45665133,0.2828166
-21.519745,0.34201837,0.44991198,0.4500639,0.29970622
-22.651775,0.34174135,0.46737507,0.47297344,0.24280733
-21.374453,0.37771797,0.50374573,0.5022481,0.2617045
-23.76852,0.3974371,0.5291312,0.5301499,0.24584883
-22.681313,0.4079049,0.48071972,0.47775698,0.074354954
-20.060047,0.35802373,0.4762291,0.4758265,0.63877857
-21.999966,0.37773785,0.49718323,0.5003485,0.29034236
-23.103664,0.34054196,0.44136977,0.43929598,0.39270923
-20.25325,0.3905839,0.50221986,0.50489014,0.43508035
-21.906887,0.36675954,0.4927453,0.49071297,0.23003334
-22.176716,0.36744085,0.45366895,0.45107663,0.08434838
-20.638319,0.3488315,0.48244658,0.48353037,0.37539917
-21.312466,0.370456,0.48949966,0.4866291,0.28000778
-22.69896,0.371852,0.44675648,0.44803178,0.12838364
-23.060465,0.30287394,0.42145523,0.42115209,0.3339112
-22.889439,0.3411716,0.44009244,0.43366742,0.20024735
-21.73248,0.33840013,0.46649298,0.46435988,0.34986323
-22.557747,0.34189865,0.47556284,0.47655365,0.4306365
-17.341377,0.39425123,0.48851457,0.49281716,0.73208827
-20.770544,0.34016442,0.46886793,0.4658529,0.5050323
-17.449886,0.36961856,0.4994049,0.49965036,0.9835732
-20.221308,0.3896034,0.44085416,0.4491149,0.56480473
-22.364805,0.36157206,0.50549126,0.4997094,0.42297134
-21.123608,0.32939732,0.4247689,0.42421353,0.37806386
-21.167255,0.3338571,0.45215014,0.45296907,0.3128181
-22.713898,0.34671867,0.48186228,0.48027658,0.20842943
-23.10239,0.32127652,0.47148415,0.46715868,0.28611347
-21.434143,0.3634945,0.50272614,0.4898819,0.39645785
-22.236202,0.37182447,0.4794171,0.4810606,0.23394385
-21.38226,0.33026698,0.45929858,0.45613113,0.43573484
-19.493069,0.35900447,0.5160504,0.5148224,0.4069596
-21.803364,0.3796374,0.49272788,0.49097848,0.24986413
-23.640657,0.36417624,0.48896655,0.49253738,0.99301493
-21.125418,0.41030717,0.57435375,0.5726269,0.23348516
-22.416285,0.3662853,0.5011566,0.5013134,0.19072565
-22.27378,0.30366084,0.47818723,0.47713718,0.2937501
-21.486353,0.3903357,0.47602308,0.4761286,0.44782394
-26.25624,0.30943286,0.43985403,0.43903542,0.042975254
-21.279354,0.3465439,0.4706901,0.47130415,0.29339635
-21.944904,0.35177267,0.4180534,0.41850233,0.2701506
-22.439383,0.3505784,0.4853245,0.48518205,0.36300832
-20.797138,0.3873476,0.48297977,0.482383,0.5232513
-22.727663,0.32980907,0.43433407,0.4321452,0.16878422
-21.484785,0.3783851,0.49441186,0.49263644,0.3650985
-21.95973,0.3674929,0.4899242,0.48922622,0.21649534
-21.705341,0.35871255,0.45321146,0.45662627,0.3064605
-23.685345,0.38751686,0.50311786,0.5051255,0.5228209
-20.671484,0.4130516,0.50581914,0.50362027,0.1864874
