mfcc,chroma_stft,chroma_cqt,chroma_vqt,melspectrogram
-18.46893,0.37513041,0.5010832,0.50368965,0.2017115
-19.069674,0.390682,0.5552444,0.5518114,0.18895113
-18.715702,0.38730094,0.5007854,0.50478846,0.32038584
-18.66399,0.389578,0.5477277,0.5445251,0.25769717
-17.862421,0.39078036,0.510186,0.5094005,0.6585239
-19.561172,0.40262127,0.532074,0.53401244,0.21874765
-21.1908,0.4212344,0.49871242,0.49890986,0.0541903
-22.35946,0.407614,0.5232276,0.5196951,0.039380424
-17.678747,0.36008117,0.4837345,0.48528206,0.3945485
-18.379986,0.36544287,0.5407131,0.5324474,0.3980128
-18.377323,0.36130783,0.49126354,0.49048212,0.47456166
-17.32042,0.37874785,0.55314755,0.5462901,0.9335499
-16.598106,0.36565983,0.49625096,0.49468064,0.6484908
-17.947155,0.3536847,0.5050359,0.50729454,0.1650732
-18.815004,0.36972618,0.52226835,0.52589977,0.21811105
-18.436811,0.38664648,0.5467488,0.5523988,0.207544
-18.453829,0.35314274,0.47797287,0.48526645,0.36711097
-18.746824,0.35449076,0.49703217,0.49882033,0.28427896
-18.470436,0.35909888,0.4735323,0.47557864,0.35196677
-17.433815,0.3578043,0.51590544,0.5160541,0.3909484
-18.900951,0.38122925,0.5640486,0.5650788,0.40339124
-18.451372,0.33878377,0.46325195,0.46435925,0.8074924
-19.124714,0.3109979,0.4301888,0.4343377,0.93721306
-18.444769,0.3712069,0.49605826,0.49855515,0.18291761
-17.858881,0.38852406,0.5222034,0.5246399,0.19337887
-18.806133,0.36084735,0.48925552,0.49158457,0.26236504
-18.353336,0.36136007,0.4891651,0.48741838,0.31652185
-18.194324,0.39849615,0.48667917,0.4891193,0.68581986
-21.806799,0.38480935,0.519564,0.51778454,0.053942677
-19.160625,0.37791649,0.5433137,0.54113823,0.17797711
-18.834934,0.36991096,0.49197295,0.49396756,0.62228054
-20.685635,0.36129785,0.48656812,0.4867071,0.15631187
-18.75758,0.3842685,0.4965217,0.50027305,0.20438698
-17.812656,0.3783218,0.5223909,0.5222737,0.28252912
-19.025597,0.31613252,0.47057673,0.47030404,0.2328067
-19.540401,0.38413894,0.47873172,0.48514947,0.332501
-19.531776,0.40216827,0.5200994,0.52081937,0.4742804
-19.049736,0.40598187,0.53635806,0.53596336,0.33472112
-19.319498,0.3949528,0.5098495,0.5091554,0.09495294
-18.493916,0.35230076,0.51561564,0.5167977,0.25352737
-19.521606,0.3857763,0.5052268,0.5053349,0.37630573
-19.107258,0.3504177,0.50251836,0.5030569,0.476229
-18.52212,0.34108305,0.47056663,0.46699956,0.40547752
-18.08481,0.3543234,0.51269794,0.5126223,0.21151543
-18.995468,0.37291756,0.504592,0.50468,0.16914949
-19.183977,0.39207736,0.5105378,0.51257783,0.5416203
-19.392591,0.41037786,0.55333906,0.55558753,0.080508366
-19.051832,0.35089192,0.51932496,0.5164519,0.19066226
-18.65781,0.34632096,0.48013806,0.47739935,0.5175164
-19.033716,0.37592778,0.5253249,0.5293266,0.3608287
-18.449923,0.38203213,0.5437208,0.5438978,0.20398456
-20.498339,0.38626602,0.49388412,0.49460277,0.08918509
-18.92017,0.36453357,0.5014374,0.50284463,0.3315617
-18.057684,0.3425388,0.50173455,0.4991101,0.8841521
-19.31854,0.3551087,0.50257796,0.50485367,0.14497882
-17.185238,0.37374046,0.5030758,0.5015078,0.5798341
-18.454906,0.35256186,0.49255395,0.49072942,0.3745263
-18.362995,0.37818846,0.5025675,0.5036885,0.26605576
-21.800894,0.40559945,0.51851773,0.52102643,0.03473875
-17.98699,0.32698148,0.460734,0.45896038,0.5779829
-19.70423,0.34863952,0.4966472,0.49841955,0.18580532
-18.584103,0.37257448,0.5148614,0.51216286,0.15666974
-17.902153,0.39796758,0.53217393,0.5331158,0.29524755
-18.070368,0.3465213,0.4815817,0.4875768,0.49605975
-17.65694,0.37795174,0.52261645,0.52094203,0.4215614
-21.333338,0.4084265,0.5079898,0.5089221,0.0424781
-18.496817,0.35437563,0.48701468,0.490947,0.21912836
-18.463207,0.31930116,0.47090867,0.4659655,0.58758676
-19.75316,0.32417533,0.4416976,0.43960845,0.2023539
-18.481295,0.3149859,0.47287533,0.47564355,0.44230434
-17.63722,0.36780712,0.54111665,0.5383182,0.72760415
-18.692005,0.38255623,0.5440635,0.5471062,0.24175219
-19.759005,0.3947415,0.53793997,0.5415762,0.3211525
-18.567019,0.41056767,0.5064437,0.508702,0.3293212
-18.247791,0.37711564,0.5352326,0.53396505,0.19800544
-18.44408,0.4080644,0.55350846,0.5511537,0.30587
-18.952007,0.38439313,0.52717847,0.53034633,0.30898482
-18.36002,0.36926007,0.50342256,0.50473833,0.19650531
-18.223627,0.36248937,0.49901292,0.4992979,0.6930605
-18.59134,0.3277972,0.45825803,0.4640633,0.45776004
-17.300438,0.3655077,0.49273932,0.4973949,0.8317909
-18.46847,0.33477476,0.4848372,0.49182978,0.22439687
-18.906675,0.3477991,0.50727665,0.50279176,0.32924038
-17.738756,0.3341552,0.47136864,0.47133002,0.24314386
-18.43337,0.3592035,0.48996034,0.49425212,0.18221682
-18.538166,0.37037146,0.5339598,0.53308743,0.25611788
-18.827394,0.39962992,0.5696452,0.56858605,0.3070243
-18.813066,0.385798,0.5150203,0.5127345,0.18197289
-17.961227,0.36387753,0.49255037,0.49646354,0.28919694
-18.23109,0.34478855,0.48371696,0.4798634,0.35586172
-18.424726,0.34097072,0.48819366,0.48325288,0.4138698
-19.554203,0.36944696,0.54437166,0.54146487,0.57774454
-18.919693,0.37516904,0.5091181,0.5108554,0.38156632
-18.891874,0.3421595,0.5012506,0.5020406,0.17751636
-17.858936,0.33120704,0.462491,0.46251202,0.48364228
-19.690702,0.34520927,0.4844797,0.4857447,0.35804766
-19.109388,0.37220225,0.53042537,0.5292283,0.20471673
-18.826107,0.39657044,0.5707894,0.57161427,0.4165483
-21.416075,0.44525972,0.5448572,0.53938794,0.09075133
-19.437504,0.35517502,0.4384744,0.43832716,0.6401303
-18.468084,0.33827317,0.5061467,0.5049881,0.24912481
-17.918884,0.37484875,0.51825875,0.5223117,0.18370852
-18.203426,0.36406037,0.51069033,0.5064717,0.27006114
-19.558296,0.30536518,0.45890984,0.46159387,0.14916489
-18.440569,0.3361213,0.47255722,0.4714522,0.50869215
-19.057526,0.38343164,0.53099537,0.5285793,0.19840959
-17.7494,0.36526194,0.524505,0.5245821,0.705596
-18.601639,0.36791432,0.51621574,0.51836306,0.21603675
-18.440018,0.3579438,0.4756737,0.47743687,0.46122333
-18.633976,0.36439285,0.5028972,0.50476164,0.37346035
-18.152884,0.35675588,0.50150126,0.5074429,0.55914974
-18.957901,0.33567348,0.5039826,0.49785057,0.3322916
-18.715702,0.38116357,0.5281858,0.53277135,0.15955147
-18.83907,0.366774,0.49445915,0.4933096,0.31313694
-19.639713,0.3857409,0.5138157,0.5164846,0.20343171
-18.260237,0.3542492,0.4901638,0.48936215,0.2344209
-18.904963,0.4085916,0.53468734,0.5359121,0.22060996
-18.192347,0.38944137,0.5040781,0.50096923,0.51253176
-17.872225,0.3877739,0.54253966,0.5411236,0.21526018
-18.605259,0.38073125,0.51775354,0.52221507,0.20516038
-18.443895,0.35395578,0.4781474,0.4758793,0.33041796
-18.469313,0.35257554,0.4775811,0.476029,0.13969606
-18.486586,0.39983287,0.5270484,0.53464186,0.26439115
-17.79871,0.3785886,0.50058323,0.49854422,0.2581467
-18.214874,0.3960682,0.5389824,0.5366838,0.30083144
-18.702204,0.33676875,0.48182526,0.485772,0.54777825
-18.84705,0.35933784,0.5084115,0.50556684,0.1852619
-18.48956,0.36398757,0.4958113,0.48953083,0.33675992
-17.774342,0.35353312,0.49306807,0.49674368,0.3068666
-20.023668,0.36825308,0.5384781,0.53778774,0.14202291
-21.030903,0.36075768,0.48189425,0.47931573,0.060229976
-19.291433,0.39964485,0.51581556,0.51369953,0.26144937
-18.959866,0.35775995,0.4971305,0.49577036,0.2425358
-17.904593,0.3601352,0.498106,0.49664304,0.3137157
-17.345428,0.35441235,0.47609338,0.4779059,0.44987428
-19.670225,0.34561965,0.523697,0.52045935,0.24902968
-17.73224,0.37571386,0.4967573,0.4957122,0.23603196
-18.597271,0.35031393,0.48900262,0.4886024,0.41978514
-17.336445,0.31983587,0.45212826,0.45220295,1.0106485
-17.69245,0.32999137,0.4880954,0.48828062,0.24773751
-18.267992,0.3523647,0.5171696,0.5155863,0.36233532
-17.98523,0.37888336,0.47950974,0.48138115,1.2588886
-18.135914,0.36804584,0.5489724,0.5476031,0.34414274
-18.735197,0.32775754,0.46716836,0.46907076,0.4452052
-19.828,0.40508962,0.49449322,0.48978356,0.9584076
-18.440575,0.3617903,0.525196,0.5241392,0.3447268
-19.58871,0.39219844,0.54734886,0.54697824,0.18935513
-17.60493,0.3962897,0.54404724,0.54178095,0.34032658
-18.751308,0.34720698,0.4273322,0.42669582,0.68933177
-18.883715,0.3433845,0.48720577,0.48681366,0.2781077
-18.637316,0.3531036,0.47312412,0.46808207,0.21981578
-18.075623,0.3169923,0.47519407,0.47479144,0.4730796
-17.763315,0.39166272,0.52073914,0.5207552,0.28538492
-18.831327,0.3483568,0.4950819,0.49502197,0.2526777
-18.99924,0.3547635,0.48766688,0.48609507,0.17069
-19.870386,0.33682314,0.45955566,0.45545587,0.3632036
-19.698349,0.3195447,0.48387966,0.48722592,0.5374365
-17.429218,0.35991362,0.48014283,0.48431817,0.41188496
-22.175203,0.39917186,0.549575,0.5395159,0.086141914
-17.190016,0.34642243,0.51181185,0.50998205,0.5083231
-18.320816,0.39250723,0.5014078,0.49448445,0.31902057
-18.810482,0.36594832,0.50369424,0.5029925,0.21086533
-17.549896,0.3617792,0.49054322,0.4892961,0.5338347
-18.31602,0.37068143,0.51329464,0.51347286,0.16547716
-18.748577,0.39684412,0.5124968,0.5094018,0.46954602
-18.135687,0.3493924,0.47258195,0.47539926,0.3657561
-17.9257,0.400039,0.5309929,0.5333265,0.27386606
-18.404125,0.3779764,0.51870006,0.5170713,0.2870065
-18.591331,0.47029528,0.6154066,0.6113206,0.18779096
-18.693954,0.37767243,0.5127973,0.51083434,0.27901465
-18.682934,0.3607286,0.5029301,0.50778925,0.32403868
-18.290169,0.3676859,0.51317996,0.51605976,0.36966625
-18.400501,0.39619336,0.46468195,0.4600182,0.35549754
-18.499084,0.3667324,0.49413648,0.4956777,0.52551925
-18.932621,0.34576866,0.48720863,0.4842972,0.32404625
-17.810034,0.38256732,0.5114703,0.5113472,0.40895665
-18.37035,0.3680208,0.5029078,0.50430495,0.119190626
-18.510977,0.37206826,0.50830156,0.5108793,0.2250492
-18.47296,0.35109147,0.5007325,0.502969,0.34863317
-18.549862,0.37739095,0.53923714,0.5408808,0.14104551
-18.662449,0.396425,0.52342194,0.5302209,0.25934207
-19.426405,0.3773506,0.5002792,0.5009281,0.16801772
-17.486774,0.36710784,0.49471316,0.499611,0.3892208
-18.292477,0.30019185,0.4152867,0.4178621,0.66707253
-18.575167,0.37203333,0.52093333,0.52336377,0.28272933
-18.109737,0.35791644,0.5243006,0.5278849,0.26748896
-19.49098,0.34000167,0.48270795,0.48972657,0.21790981
-21.649683,0.38140702,0.504215,0.5033973,0.12750515
-20.38122,0.3264213,0.44195446,0.4411535,0.55813533
-21.470375,0.34211305,0.50265884,0.50071996,0.06437494
-19.359709,0.4081495,0.5129318,0.5083222,0.22768411
-18.41327,0.35994652,0.52020055,0.5153833,0.20170197
-18.812962,0.3702651,0.516318,0.5182309,0.13750628
-17.970804,0.39067736,0.5426078,0.5437503,0.35184586
-18.067549,0.35372487,0.4616096,0.4589143,0.17910612
-17.622417,0.37189558,0.51850647,0.51991826,0.5017858
-18.035069,0.36226013,0.5126197,0.52191234,0.5035759
-18.470083,0.39167464,0.53177136,0.53698874,0.3485881
-18.853468,0.34514832,0.47899118,0.47427067,0.4005291
-17.749928,0.3743411,0.5068853,0.50432104,0.24310595
-19.313997,0.38308907,0.51845527,0.5145253,0.16902529
-18.500769,0.40323535,0.5721219,0.57218313,0.3668855
-18.102894,0.35585436,0.51741475,0.5191235,0.4643321
-18.35925,0.40549624,0.5358642,0.5369753,0.32434925
-20.541262,0.4476787,0.55537486,0.5486539,0.10590931
-19.020153,0.36311516,0.51276714,0.51284486,0.16830857
-18.7438,0.33792534,0.4494582,0.45326972,0.56920326
-22.509146,0.38432488,0.55707735,0.54763675,0.06780441
-19.224747,0.3921777,0.52261853,0.5231247,0.14777568
-18.923319,0.37544075,0.4878827,0.4913396,0.6991087
-17.442265,0.37322602,0.52567744,0.5202276,0.6324321
-19.799835,0.37812915,0.5441407,0.5445346,0.19098908
-20.217371,0.371847,0.5298614,0.535135,0.13409807
-19.08676,0.38844582,0.53797275,0.532008,0.25382414
-18.347979,0.3528124,0.5026597,0.505645,0.36207515
-18.53584,0.34914008,0.49442267,0.49060297,0.18498094
-19.471031,0.32683942,0.4668565,0.46760178,0.5295051
-17.502514,0.3555232,0.49426425,0.49668363,0.36284345
-19.117123,0.40153742,0.5665065,0.5623059,0.1857265
-17.91969,0.35418892,0.4860338,0.48557356,0.25591826
-19.768562,0.3549424,0.4913689,0.4937491,0.38145587
-18.19067,0.3449248,0.5193097,0.5212218,0.6445645
-19.241207,0.36660257,0.51232606,0.5130835,0.19189525
-17.896904,0.38699648,0.5095733,0.5082908,0.36650133
-18.28239,0.34605435,0.50633276,0.5043136,0.5075705
-19.313637,0.37531853,0.541043,0.5483949,0.3061002
-19.547277,0.30350068,0.4479725,0.4475969,0.2561723
-18.70048,0.37063912,0.5170105,0.52138597,0.270025
-17.35752,0.39360872,0.50444174,0.50524014,0.35265535
-18.274235,0.3582282,0.48788276,0.48379835,0.23769233
-18.22199,0.36813986,0.5083334,0.5084669,0.34329537
-18.303173,0.41810012,0.5590602,0.56047577,0.2643512
-18.622744,0.35448107,0.5047503,0.50302976,0.18760271
-18.234348,0.38503644,0.52096224,0.5225869,0.16462582
-18.37423,0.40251827,0.49709988,0.5004744,0.20718428
-18.875973,0.36426625,0.51718235,0.5151169,0.30156505
-17.832441,0.36308804,0.5100392,0.5120401,0.9260798
-18.576824,0.40775692,0.5473518,0.5487018,0.43901467
-18.610735,0.34786677,0.4895289,0.4876548,0.22553656
-18.421011,0.3482479,0.5030609,0.50509375,0.2766411
-18.67546,0.33005258,0.4762708,0.47174844,0.30859601
-18.35633,0.36961403,0.5146122,0.5172697,0.28136545
-18.64834,0.3473179,0.4764479,0.47677776,0.31485772
-20.274284,0.3748983,0.5358363,0.52843255,0.14952795
-17.661018,0.3521291,0.45268717,0.4558359,0.3686096
-18.773829,0.34369984,0.46952876,0.46880355,0.2883908
-18.345343,0.39843777,0.58253783,0.5849066,0.36458957
-19.28221,0.36364916,0.49920905,0.50566065,0.17878947
-19.21054,0.39903462,0.5752539,0.57552147,0.21715324
-18.605658,0.3322919,0.478438,0.48312435,0.32606226
-18.720242,0.3905357,0.53350997,0.53130805,0.17902295
-17.655693,0.367458,0.5141929,0.5097578,0.418176
-18.230808,0.3431486,0.5026119,0.50291705,0.26123887
-17.819118,0.37900412,0.4984429,0.49717548,0.3854661
-19.12399,0.3584908,0.5125789,0.51117426,0.23887904
-18.76539,0.4032819,0.57041967,0.5708944,0.24339953
-18.558567,0.39498797,0.5377031,0.5376676,0.21379578
-19.158024,0.4281746,0.55764556,0.5571972,0.10511601
-19.45641,0.33393896,0.52730405,0.52760273,0.40195137
-18.784845,0.3936731,0.5364272,0.5384619,0.18375519
-19.381992,0.36413288,0.5101846,0.51491076,0.16600421
-18.855356,0.33289227,0.47752714,0.48008657,0.45808598
-18.634876,0.32940313,0.46120545,0.46277925,0.217141
-19.564945,0.40026036,0.5227118,0.522589,0.5698986
-18.364536,0.33902547,0.45535937,0.45628262,0.50258
-18.47245,0.3595372,0.51043034,0.5175144,0.40169305
-18.964392,0.39653262,0.4982799,0.49927506,0.19134806
-19.70983,0.32959956,0.42372492,0.42600837,0.37277865
-18.054295,0.34076598,0.4836007,0.48932776,0.2803854
-19.507282,0.3679674,0.48309842,0.4810967,0.17232728
-18.08628,0.36098632,0.4718257,0.4689802,0.54550713
-18.347342,0.3679854,0.47032216,0.46965232,0.32667935
-18.99516,0.3575814,0.505717,0.49627948,0.3671087
-18.898392,0.3761287,0.53073543,0.5329677,0.15246047
-17.967249,0.40354213,0.54381734,0.5443992,0.330575
-19.618706,0.36169955,0.5114446,0.5059825,0.2091612
-19.165924,0.33814713,0.49121067,0.4924396,0.23689772
-19.315609,0.35205898,0.5111015,0.5136905,0.23441061
-19.078152,0.359755,0.5344516,0.5354248,0.2816851
-18.221018,0.3253845,0.4449812,0.44447324,0.3142033
-18.12891,0.32422724,0.46163,0.46073732,0.3065572
-18.418144,0.39135718,0.48578298,0.48602903,0.33758414
-18.220127,0.4166498,0.5608952,0.55355686,0.40313867
-18.67084,0.35338795,0.49708235,0.49261296,0.27051145
-19.33313,0.39111137,0.5147471,0.5144637,0.2582183
-20.312551,0.38062713,0.46268454,0.4680247,0.35910895
-17.624125,0.37061402,0.52233815,0.5241748,0.32697922
-17.55217,0.41420138,0.5188011,0.51900125,0.34014267
